Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Loss_Flag,etl_timestamp,etl_version
2188,Men,Running,React Infinity,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Pune,1278.03,False,2025-10-11 00:05:53.713586,2.0
2189,Men,Training,SuperRep Go,L,3.0,6110.030000000001,0.9,18165.119190000005,2024-12-21,Online,Hyderabad,3628.46,False,2025-10-11 00:05:53.713586,2.0
2190,Kids,Basketball,Kyrie Flytrap,L,2.0,4280.01,0.66,8503.523868,2024-12-21,Online,Delhi,1949.77,False,2025-10-11 00:05:53.713586,2.0
2191,Men,Lifestyle,Air Force 1,8,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Retail,Pune,-1032.88,True,2025-10-11 00:05:53.713586,2.0
2192,Men,Basketball,Kyrie Flytrap,XL,1.0,6110.030000000001,0.0,6110.030000000001,2023-10-13,Retail,Delhi,554.91,False,2025-10-11 00:05:53.713586,2.0
2193,Women,Lifestyle,Waffle One,XL,1.0,6110.030000000001,1.24,6034.265628000001,2025-01-17,Retail,Delhi,1803.66,False,2025-10-11 00:05:53.713586,2.0
2194,Men,Soccer,Mercurial Superfly,M,2.0,6196.01,0.0,12392.02,2024-12-21,Online,Hyderabad,926.03,False,2025-10-11 00:05:53.713586,2.0
2195,Women,Training,SuperRep Go,L,2.0,6110.030000000001,0.51,12157.737694000001,2024-12-21,Online,Delhi,1041.81,False,2025-10-11 00:05:53.713586,2.0
2196,Kids,Soccer,Premier III,L,2.0,2708.73,0.0,5417.46,2025-06-30,Online,Delhi,925.63,False,2025-10-11 00:05:53.713586,2.0
2197,Kids,Training,ZoomX Invincible,L,3.0,6110.030000000001,0.0,18330.090000000004,2024-10-06,Online,Bangalore,-418.5,True,2025-10-11 00:05:53.713586,2.0
2198,Men,Training,SuperRep Go,7,4.0,6110.030000000001,0.65,24281.259220000004,2024-12-21,Online,Pune,-169.33,True,2025-10-11 00:05:53.713586,2.0
2199,Men,Soccer,Premier III,M,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Kolkata,389.94,False,2025-10-11 00:05:53.713586,2.0
2200,Men,Basketball,Air Jordan,9,3.0,5570.72,0.0,16712.16,2024-12-21,Online,Delhi,1513.76,False,2025-10-11 00:05:53.713586,2.0
2201,Women,Training,SuperRep Go,11,2.0,6110.030000000001,0.0,12220.060000000001,2024-05-10,Online,Mumbai,1403.56,False,2025-10-11 00:05:53.713586,2.0
2202,Men,Basketball,Kyrie Flytrap,M,1.0,7918.93,1.06,7834.989342,2024-12-21,Retail,Bangalore,1994.42,False,2025-10-11 00:05:53.713586,2.0
2204,Men,Basketball,LeBron 20,7,2.0,7660.41,0.0,15320.82,2024-12-21,Online,Delhi,2076.75,False,2025-10-11 00:05:53.713586,2.0
2206,Men,Training,Flex Trainer,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,-524.85,True,2025-10-11 00:05:53.713586,2.0
2207,Women,Running,Pegasus Turbo,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,2101.41,False,2025-10-11 00:05:53.713586,2.0
2208,Women,Basketball,LeBron 20,M,2.0,5172.62,0.97,10244.891172,2024-12-21,Retail,Hyderabad,-1074.04,True,2025-10-11 00:05:53.713586,2.0
2209,Kids,Training,SuperRep Go,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,1956.7,False,2025-10-11 00:05:53.713586,2.0
2210,Men,Lifestyle,Blazer Mid,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,701.02,False,2025-10-11 00:05:53.713586,2.0
2212,Women,Lifestyle,Blazer Mid,L,2.0,7670.82,0.0,15341.64,2024-12-21,Online,Kolkata,-87.95,True,2025-10-11 00:05:53.713586,2.0
2213,Women,Running,Air Zoom,9,2.0,5714.92,0.0,11429.84,2024-12-21,Online,Delhi,3741.14,False,2025-10-11 00:05:53.713586,2.0
2214,Men,Basketball,LeBron 20,XL,2.0,5016.03,0.0,10032.06,2024-12-21,Retail,Mumbai,1446.0,False,2025-10-11 00:05:53.713586,2.0
2215,Men,Basketball,Zoom Freak,XL,3.0,6110.030000000001,0.36,18264.101676000002,2024-12-21,Online,Kolkata,3254.06,False,2025-10-11 00:05:53.713586,2.0
2216,Women,Lifestyle,Air Force 1,M,1.0,3111.62,0.0,3111.62,2024-12-21,Online,Hyderabad,2617.56,False,2025-10-11 00:05:53.713586,2.0
2217,Women,Lifestyle,Waffle One,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,2190.84,False,2025-10-11 00:05:53.713586,2.0
2218,Kids,Soccer,Premier III,6,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,1440.02,False,2025-10-11 00:05:53.713586,2.0
2219,Women,Basketball,Air Jordan,M,1.0,6110.030000000001,1.06,6045.263682000001,2024-12-21,Online,Bangalore,3305.72,False,2025-10-11 00:05:53.713586,2.0
2220,Kids,Training,SuperRep Go,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,890.14,False,2025-10-11 00:05:53.713586,2.0
2221,Kids,Lifestyle,Waffle One,L,2.0,3375.97,0.0,6751.94,2024-01-06,Retail,Mumbai,-297.05,True,2025-10-11 00:05:53.713586,2.0
2222,Men,Training,ZoomX Invincible,XL,2.0,8897.19,0.11,17774.806182,2024-12-21,Retail,Mumbai,2821.69,False,2025-10-11 00:05:53.713586,2.0
2223,Kids,Training,Flex Trainer,M,1.0,9180.15,0.0,9180.15,2025-02-15,Online,Kolkata,799.28,False,2025-10-11 00:05:53.713586,2.0
2224,Kids,Lifestyle,Dunk Low,L,1.0,6110.030000000001,0.12,6102.697964000001,2024-12-21,Online,Pune,3278.7,False,2025-10-11 00:05:53.713586,2.0
2225,Kids,Basketball,Kyrie Flytrap,11,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,1136.63,False,2025-10-11 00:05:53.713586,2.0
2226,Women,Basketball,Zoom Freak,L,2.0,6110.030000000001,0.31,12182.177814,2024-12-21,Online,Delhi,-131.04,True,2025-10-11 00:05:53.713586,2.0
2228,Kids,Basketball,Zoom Freak,L,2.0,9382.15,0.0,18764.3,2024-12-21,Online,Kolkata,-127.34,True,2025-10-11 00:05:53.713586,2.0
2229,Men,Running,Air Zoom,XL,2.0,7143.23,0.0,14286.46,2024-12-21,Retail,Mumbai,3284.36,False,2025-10-11 00:05:53.713586,2.0
2230,Kids,Lifestyle,Dunk Low,10,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,781.56,False,2025-10-11 00:05:53.713586,2.0
2232,Women,Running,Free RN,XL,2.0,2149.28,0.32,4284.804608,2024-12-21,Online,Kolkata,2409.87,False,2025-10-11 00:05:53.713586,2.0
2234,Men,Training,Flex Trainer,L,4.0,6189.1,1.12,24479.128320000003,2024-12-21,Retail,Bangalore,2085.62,False,2025-10-11 00:05:53.713586,2.0
2236,Men,Soccer,Mercurial Superfly,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,880.62,False,2025-10-11 00:05:53.713586,2.0
2237,Kids,Training,Metcon 7,M,2.0,5089.88,0.0,10179.76,2024-12-21,Online,Mumbai,-238.18,True,2025-10-11 00:05:53.713586,2.0
2238,Kids,Training,SuperRep Go,L,3.0,4348.86,0.0,13046.579999999998,2024-12-21,Online,Delhi,662.02,False,2025-10-11 00:05:53.713586,2.0
2239,Men,Training,SuperRep Go,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,1750.71,False,2025-10-11 00:05:53.713586,2.0
2240,Kids,Basketball,Air Jordan,M,2.0,9520.5,0.48,18949.603199999998,2024-12-21,Retail,Kolkata,-928.85,True,2025-10-11 00:05:53.713586,2.0
2241,Women,Soccer,Tiempo Legend,12,2.0,9662.04,0.0,19324.08,2024-12-21,Online,Hyderabad,-233.74,True,2025-10-11 00:05:53.713586,2.0
2243,Men,Lifestyle,Blazer Mid,L,2.0,9747.58,0.0,19495.16,2024-12-21,Retail,Delhi,266.31,False,2025-10-11 00:05:53.713586,2.0
2244,Kids,Training,Metcon 7,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,1904.11,False,2025-10-11 00:05:53.713586,2.0
2245,Kids,Running,React Infinity,L,2.0,4128.35,0.0,8256.7,2024-12-21,Online,Pune,-290.33,True,2025-10-11 00:05:53.713586,2.0
2246,Kids,Basketball,LeBron 20,L,1.0,7806.98,0.0,7806.98,2024-12-21,Online,Hyderabad,-943.35,True,2025-10-11 00:05:53.713586,2.0
2247,Women,Training,Metcon 7,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Mumbai,-1158.15,True,2025-10-11 00:05:53.713586,2.0
2249,Men,Training,Flex Trainer,M,2.0,7730.77,0.0,15461.54,2024-05-28,Online,Delhi,-692.94,True,2025-10-11 00:05:53.713586,2.0
2250,Men,Basketball,Kyrie Flytrap,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-10-01,Retail,Pune,821.13,False,2025-10-11 00:05:53.713586,2.0
2252,Women,Running,Free RN,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,934.87,False,2025-10-11 00:05:53.713586,2.0
2254,Women,Basketball,LeBron 20,M,2.0,6110.030000000001,0.89,12111.301466,2024-12-21,Online,Hyderabad,1642.0,False,2025-10-11 00:05:53.713586,2.0
2255,Kids,Basketball,LeBron 20,XL,2.0,2222.55,0.84,4407.761160000001,2024-12-21,Retail,Mumbai,586.56,False,2025-10-11 00:05:53.713586,2.0
2256,Men,Soccer,Phantom GT,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,3175.83,False,2025-10-11 00:05:53.713586,2.0
2257,Men,Basketball,Kyrie Flytrap,XL,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Mumbai,-365.42,True,2025-10-11 00:05:53.713586,2.0
2258,Women,Lifestyle,Dunk Low,L,2.0,6110.030000000001,0.39,12172.401766,2023-11-21,Online,Mumbai,2824.7,False,2025-10-11 00:05:53.713586,2.0
2259,Women,Soccer,Mercurial Superfly,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,2323.89,False,2025-10-11 00:05:53.713586,2.0
2260,Women,Lifestyle,Dunk Low,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Pune,-352.18,True,2025-10-11 00:05:53.713586,2.0
2261,Women,Training,ZoomX Invincible,L,2.0,2503.6,0.54,4980.16112,2024-12-21,Retail,Pune,1574.74,False,2025-10-11 00:05:53.713586,2.0
2264,Men,Training,ZoomX Invincible,L,4.0,5622.32,1.08,22246.395775999998,2024-04-22,Retail,Bangalore,1248.25,False,2025-10-11 00:05:53.713586,2.0
2265,Women,Soccer,Premier III,7,2.0,2422.97,0.0,4845.94,2024-12-21,Retail,Delhi,-67.74,True,2025-10-11 00:05:53.713586,2.0
2266,Women,Basketball,LeBron 20,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,3475.59,False,2025-10-11 00:05:53.713586,2.0
2267,Women,Running,Air Zoom,M,1.0,3075.72,0.0,3075.72,2024-12-20,Retail,Kolkata,238.78,False,2025-10-11 00:05:53.713586,2.0
2268,Men,Soccer,Mercurial Superfly,M,3.0,7330.81,0.0,21992.43,2023-11-16,Online,Kolkata,518.71,False,2025-10-11 00:05:53.713586,2.0
2269,Women,Training,ZoomX Invincible,11,4.0,6424.32,0.0,25697.28,2024-07-14,Retail,Mumbai,-405.26,True,2025-10-11 00:05:53.713586,2.0
2270,Men,Running,React Infinity,XL,1.0,6110.030000000001,1.03,6047.096691000001,2024-12-21,Retail,Pune,3088.25,False,2025-10-11 00:05:53.713586,2.0
2271,Kids,Lifestyle,Waffle One,9,2.0,5116.58,0.07,10225.996788,2024-05-03,Retail,Delhi,1293.94,False,2025-10-11 00:05:53.713586,2.0
2273,Kids,Running,Free RN,M,1.0,4004.36,0.0,4004.36,2024-01-30,Online,Kolkata,-614.66,True,2025-10-11 00:05:53.713586,2.0
2274,Women,Training,Metcon 7,6,4.0,6110.030000000001,0.45,24330.139460000002,2024-12-21,Online,Bangalore,2561.89,False,2025-10-11 00:05:53.713586,2.0
2275,Kids,Running,Pegasus Turbo,M,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Pune,-783.71,True,2025-10-11 00:05:53.713586,2.0
2276,Kids,Lifestyle,Air Force 1,L,1.0,6066.5,0.0,6066.5,2023-08-29,Retail,Kolkata,1181.87,False,2025-10-11 00:05:53.713586,2.0
2277,Kids,Basketball,LeBron 20,M,2.0,3682.84,0.0,7365.68,2024-12-21,Online,Hyderabad,3967.77,False,2025-10-11 00:05:53.713586,2.0
2278,Men,Training,SuperRep Go,11,2.0,6110.030000000001,1.22,12070.975268000002,2024-12-21,Retail,Pune,3638.15,False,2025-10-11 00:05:53.713586,2.0
2279,Women,Lifestyle,Blazer Mid,6,2.0,6110.030000000001,0.0,12220.060000000001,2024-08-03,Retail,Mumbai,766.72,False,2025-10-11 00:05:53.713586,2.0
2280,Women,Soccer,Mercurial Superfly,M,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Delhi,3069.57,False,2025-10-11 00:05:53.713586,2.0
2281,Kids,Lifestyle,Waffle One,M,2.0,6110.030000000001,0.0,12220.060000000001,2025-07-13,Retail,Kolkata,1753.48,False,2025-10-11 00:05:53.713586,2.0
2282,Men,Running,Free RN,L,2.0,6110.030000000001,0.26,12188.287844,2024-12-21,Retail,Mumbai,-1002.46,True,2025-10-11 00:05:53.713586,2.0
2283,Men,Soccer,Mercurial Superfly,10,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Delhi,468.59,False,2025-10-11 00:05:53.713586,2.0
2284,Kids,Soccer,Mercurial Superfly,M,2.0,6110.030000000001,0.53,12155.293682000001,2024-12-21,Online,Kolkata,1370.01,False,2025-10-11 00:05:53.713586,2.0
2285,Women,Basketball,LeBron 20,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Delhi,2211.71,False,2025-10-11 00:05:53.713586,2.0
2286,Women,Lifestyle,Waffle One,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-10-16,Online,Bangalore,2419.09,False,2025-10-11 00:05:53.713586,2.0
2287,Women,Running,React Infinity,9,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Online,Mumbai,-650.68,True,2025-10-11 00:05:53.713586,2.0
2288,Women,Training,ZoomX Invincible,L,2.0,6110.030000000001,0.25,12189.509850000002,2024-12-21,Retail,Hyderabad,1570.91,False,2025-10-11 00:05:53.713586,2.0
2289,Women,Running,Air Zoom,L,2.0,6110.030000000001,0.51,12157.737694000001,2024-12-21,Retail,Mumbai,3161.45,False,2025-10-11 00:05:53.713586,2.0
2290,Women,Training,Flex Trainer,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,546.66,False,2025-10-11 00:05:53.713586,2.0
2291,Women,Basketball,LeBron 20,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Pune,2729.23,False,2025-10-11 00:05:53.713586,2.0
2292,Women,Running,Free RN,M,2.0,6110.030000000001,1.1,12085.639340000002,2024-12-21,Online,Kolkata,1192.5,False,2025-10-11 00:05:53.713586,2.0
2293,Women,Basketball,Air Jordan,XL,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Retail,Mumbai,2525.87,False,2025-10-11 00:05:53.713586,2.0
2012,Women,Soccer,Phantom GT,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,-914.59,True,2025-10-11 00:05:53.713586,2.0
2295,Kids,Lifestyle,Dunk Low,L,2.0,6110.030000000001,0.81,12121.077514,2024-12-21,Retail,Hyderabad,3901.16,False,2025-10-11 00:05:53.713586,2.0
2296,Women,Soccer,Phantom GT,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,-1188.86,True,2025-10-11 00:05:53.713586,2.0
2297,Kids,Basketball,LeBron 20,M,2.0,6356.31,0.74,12618.546612000002,2024-12-21,Online,Pune,454.97,False,2025-10-11 00:05:53.713586,2.0
2298,Men,Training,SuperRep Go,L,2.0,5571.14,0.49,11087.682828,2024-12-21,Retail,Kolkata,3445.5,False,2025-10-11 00:05:53.713586,2.0
2299,Kids,Soccer,Phantom GT,L,2.0,6110.030000000001,0.77,12125.965538,2024-12-21,Online,Hyderabad,2596.8,False,2025-10-11 00:05:53.713586,2.0
2300,Men,Basketball,Air Jordan,L,3.0,6331.64,0.78,18846.759624000002,2024-12-21,Retail,Delhi,3380.28,False,2025-10-11 00:05:53.713586,2.0
2301,Men,Soccer,Mercurial Superfly,XL,2.0,7982.2,0.0,15964.4,2024-12-21,Online,Pune,-505.58,True,2025-10-11 00:05:53.713586,2.0
2303,Kids,Running,Free RN,L,2.0,2504.09,0.0,5008.18,2024-12-21,Retail,Hyderabad,2971.55,False,2025-10-11 00:05:53.713586,2.0
2304,Men,Training,Flex Trainer,11,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,2055.87,False,2025-10-11 00:05:53.713586,2.0
2305,Kids,Running,Pegasus Turbo,L,2.0,4803.7,0.08,9599.71408,2024-12-21,Retail,Mumbai,2794.61,False,2025-10-11 00:05:53.713586,2.0
2306,Kids,Basketball,Air Jordan,L,1.0,8267.56,0.29,8243.584076,2024-12-21,Retail,Bangalore,476.25,False,2025-10-11 00:05:53.713586,2.0
2307,Women,Running,Free RN,XL,2.0,9369.1,0.0,18738.2,2024-12-21,Retail,Kolkata,2390.7,False,2025-10-11 00:05:53.713586,2.0
2310,Men,Running,Air Zoom,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Kolkata,-1061.45,True,2025-10-11 00:05:53.713586,2.0
2312,Kids,Soccer,Premier III,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,249.56,False,2025-10-11 00:05:53.713586,2.0
2314,Women,Soccer,Mercurial Superfly,M,2.0,6110.030000000001,0.86,12114.967484,2024-12-21,Retail,Mumbai,1505.11,False,2025-10-11 00:05:53.713586,2.0
2315,Men,Basketball,Kyrie Flytrap,M,2.0,9149.88,0.71,18169.831704,2024-12-21,Retail,Hyderabad,143.06,False,2025-10-11 00:05:53.713586,2.0
2316,Men,Soccer,Phantom GT,M,1.0,6110.030000000001,0.39,6086.200883,2024-12-21,Retail,Delhi,3862.6,False,2025-10-11 00:05:53.713586,2.0
2317,Men,Training,Flex Trainer,M,2.0,9695.44,1.06,19185.336672,2024-09-13,Online,Kolkata,32.45,False,2025-10-11 00:05:53.713586,2.0
2318,Men,Soccer,Phantom GT,11,2.0,6110.030000000001,0.25,12189.509850000002,2024-12-21,Retail,Delhi,1894.17,False,2025-10-11 00:05:53.713586,2.0
2319,Women,Basketball,Kyrie Flytrap,L,1.0,5649.99,0.0,5649.99,2024-12-21,Online,Delhi,2141.68,False,2025-10-11 00:05:53.713586,2.0
2320,Kids,Running,Pegasus Turbo,XL,2.0,4033.28,0.0,8066.56,2024-12-21,Retail,Hyderabad,1265.74,False,2025-10-11 00:05:53.713586,2.0
2321,Men,Lifestyle,Dunk Low,8,2.0,6110.030000000001,0.0,12220.060000000001,2024-06-10,Online,Mumbai,-362.47,True,2025-10-11 00:05:53.713586,2.0
2323,Men,Lifestyle,Dunk Low,L,2.0,6537.29,0.0,13074.58,2024-12-21,Online,Bangalore,-453.11,True,2025-10-11 00:05:53.713586,2.0
2328,Men,Lifestyle,Waffle One,6,2.0,6449.46,0.29,12861.513132,2024-12-21,Online,Mumbai,39.69,False,2025-10-11 00:05:53.713586,2.0
2329,Men,Basketball,Kyrie Flytrap,L,4.0,4981.26,0.0,19925.04,2024-12-21,Online,Mumbai,1833.07,False,2025-10-11 00:05:53.713586,2.0
2330,Women,Training,Flex Trainer,XL,2.0,6110.030000000001,0.06,12212.727964000002,2024-12-21,Online,Mumbai,-648.08,True,2025-10-11 00:05:53.713586,2.0
2331,Kids,Basketball,Kyrie Flytrap,L,2.0,9023.07,0.0,18046.14,2024-12-21,Retail,Mumbai,-304.92,True,2025-10-11 00:05:53.713586,2.0
2332,Kids,Training,Flex Trainer,L,1.0,6110.030000000001,0.22,6096.587934000001,2024-07-15,Retail,Pune,2914.06,False,2025-10-11 00:05:53.713586,2.0
2333,Kids,Running,Free RN,L,2.0,4638.25,0.0,9276.5,2024-12-21,Online,Hyderabad,-614.06,True,2025-10-11 00:05:53.713586,2.0
2334,Women,Training,SuperRep Go,L,4.0,6110.030000000001,0.82,24239.711016000005,2024-06-06,Retail,Mumbai,-80.25,True,2025-10-11 00:05:53.713586,2.0
2337,Women,Training,SuperRep Go,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Pune,3186.84,False,2025-10-11 00:05:53.713586,2.0
2338,Women,Soccer,Premier III,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,3529.93,False,2025-10-11 00:05:53.713586,2.0
2339,Women,Basketball,LeBron 20,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Retail,Kolkata,3196.02,False,2025-10-11 00:05:53.713586,2.0
2340,Women,Running,Free RN,7,3.0,6110.030000000001,0.91,18163.286181000003,2024-12-21,Online,Mumbai,-425.99,True,2025-10-11 00:05:53.713586,2.0
2341,Women,Lifestyle,Waffle One,11,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,-280.18,True,2025-10-11 00:05:53.713586,2.0
2342,Women,Training,Metcon 7,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-08-19,Retail,Kolkata,3463.09,False,2025-10-11 00:05:53.713586,2.0
2344,Kids,Training,ZoomX Invincible,10,1.0,6110.030000000001,0.65,6070.314805000001,2024-12-21,Online,Kolkata,938.88,False,2025-10-11 00:05:53.713586,2.0
2346,Men,Soccer,Phantom GT,7,2.0,6320.59,0.93,12523.617026,2024-12-21,Retail,Mumbai,324.45,False,2025-10-11 00:05:53.713586,2.0
2347,Men,Training,Flex Trainer,L,2.0,9653.35,0.0,19306.7,2024-12-21,Retail,Bangalore,3511.89,False,2025-10-11 00:05:53.713586,2.0
2348,Kids,Training,Metcon 7,XL,2.0,6591.41,0.0,13182.82,2025-04-29,Retail,Delhi,2604.68,False,2025-10-11 00:05:53.713586,2.0
2349,Kids,Soccer,Tiempo Legend,10,3.0,6110.030000000001,0.0,18330.090000000004,2023-10-25,Online,Delhi,-902.62,True,2025-10-11 00:05:53.713586,2.0
2351,Men,Basketball,LeBron 20,11,3.0,4179.34,0.0,12538.02,2024-12-21,Retail,Pune,2363.69,False,2025-10-11 00:05:53.713586,2.0
2352,Men,Basketball,LeBron 20,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,599.21,False,2025-10-11 00:05:53.713586,2.0
2355,Women,Lifestyle,Waffle One,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Bangalore,-887.83,True,2025-10-11 00:05:53.713586,2.0
2356,Men,Basketball,Air Jordan,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Pune,543.26,False,2025-10-11 00:05:53.713586,2.0
2357,Women,Lifestyle,Air Force 1,M,2.0,6110.030000000001,1.23,12069.753262000002,2024-12-21,Retail,Bangalore,-1199.32,True,2025-10-11 00:05:53.713586,2.0
2358,Men,Basketball,LeBron 20,M,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Online,Pune,1819.6,False,2025-10-11 00:05:53.713586,2.0
2359,Men,Lifestyle,Waffle One,L,1.0,9836.48,0.34,9803.035968,2024-12-21,Retail,Pune,-874.96,True,2025-10-11 00:05:53.713586,2.0
2360,Women,Training,Metcon 7,XL,2.0,6110.030000000001,0.85,12116.189490000002,2024-12-21,Online,Hyderabad,1947.5,False,2025-10-11 00:05:53.713586,2.0
2362,Women,Lifestyle,Blazer Mid,XL,2.0,6110.030000000001,1.04,12092.971376000001,2024-12-21,Online,Bangalore,3817.26,False,2025-10-11 00:05:53.713586,2.0
2363,Kids,Running,Pegasus Turbo,XL,2.0,5419.15,1.08,10721.24636,2024-12-21,Retail,Hyderabad,-597.61,True,2025-10-11 00:05:53.713586,2.0
2364,Women,Lifestyle,Dunk Low,M,2.0,6110.030000000001,0.27,12187.065838,2024-12-21,Online,Delhi,1414.23,False,2025-10-11 00:05:53.713586,2.0
2365,Women,Running,React Infinity,10,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,3555.61,False,2025-10-11 00:05:53.713586,2.0
2366,Kids,Lifestyle,Waffle One,M,2.0,6110.030000000001,0.63,12143.073622000002,2024-12-21,Retail,Bangalore,3737.47,False,2025-10-11 00:05:53.713586,2.0
2367,Kids,Lifestyle,Dunk Low,XL,4.0,6202.99,0.84,24603.539536,2024-12-21,Online,Bangalore,-202.12,True,2025-10-11 00:05:53.713586,2.0
2368,Women,Lifestyle,Waffle One,L,2.0,5582.98,0.0,11165.96,2023-08-04,Retail,Delhi,2369.28,False,2025-10-11 00:05:53.713586,2.0
2370,Men,Running,Pegasus Turbo,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,867.37,False,2025-10-11 00:05:53.713586,2.0
2371,Kids,Training,Flex Trainer,L,1.0,6110.030000000001,0.05,6106.974985000001,2024-12-21,Online,Kolkata,3424.65,False,2025-10-11 00:05:53.713586,2.0
2372,Men,Running,Free RN,L,2.0,7624.86,0.0,15249.72,2025-05-23,Online,Kolkata,3365.96,False,2025-10-11 00:05:53.713586,2.0
2373,Women,Lifestyle,Air Force 1,XL,2.0,8637.25,0.35,17214.03925,2024-12-21,Retail,Kolkata,2738.82,False,2025-10-11 00:05:53.713586,2.0
2375,Men,Training,Metcon 7,L,1.0,9061.25,0.0,9061.25,2024-12-21,Retail,Mumbai,990.59,False,2025-10-11 00:05:53.713586,2.0
2376,Men,Lifestyle,Dunk Low,XL,2.0,3718.82,0.88,7372.188768,2024-12-21,Online,Delhi,-234.66,True,2025-10-11 00:05:53.713586,2.0
2377,Men,Basketball,LeBron 20,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Online,Mumbai,2438.24,False,2025-10-11 00:05:53.713586,2.0
2378,Women,Basketball,LeBron 20,XL,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Mumbai,2107.42,False,2025-10-11 00:05:53.713586,2.0
2379,Men,Lifestyle,Air Force 1,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-04-09,Online,Mumbai,3289.77,False,2025-10-11 00:05:53.713586,2.0
2380,Men,Soccer,Phantom GT,M,1.0,7932.85,0.0,7932.85,2024-12-21,Retail,Delhi,2707.27,False,2025-10-11 00:05:53.713586,2.0
